Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,TaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat_Type,Previously_Obs
ANTI,Unknown,,ANTI-0169,Grassland,2018,2018-06-25,07:21:00,07:31:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,21.7999992370605,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0169,Grassland,2018,2018-06-25,07:21:00,07:31:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,21.7999992370605,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0169,Grassland,2018,2018-06-25,07:21:00,07:31:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,0.0,False,Male,Northern Parula,Setophaga Americana,950033.0,890949.0,NOPA,False,False,21.7999992370605,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0169,Grassland,2018,2018-06-25,07:21:00,07:31:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,21.7999992370605,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0169,Grassland,2018,2018-06-25,07:21:00,07:31:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,21.7999992370605,83.0,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,2.5 - 5 min,Visualization,0.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Eastern Bluebird,Sialia Sialis,179801.0,87184.0,EABL,False,False,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Wood Thrush,Hylocichla Mustelina,179777.0,87156.0,WOTH,True,True,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,AMCR,False,False,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,0-2.5 min,Visualization,0.0,False,Undetermined,American Crow,Corvus Brachyrhynchos,179731.0,87106.0,AMCR,False,False,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,0-2.5 min,Visualization,0.0,False,Undetermined,Eastern Kingbird,Tyrannus Tyrannus,178279.0,85757.0,EAKI,False,False,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,7.5 - 10 min,Calling,0.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,0.0,False,Male,Warbling Vireo,Vireo Gilvus,179023.0,93589.0,WAVI,False,False,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0170,Grassland,2018,2018-06-25,07:43:00,07:53:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,0.0,False,Undetermined,Gray Catbird,Dumetella Carolinensis,178625.0,89977.0,GRCA,False,False,21.2000007629395,87.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,2.5 - 5 min,Visualization,0.0,False,Undetermined,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,0.0,False,Male,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,REVI,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,ACFL,False,True,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Eastern Tufted Titmouse,Baeolophus Bicolor,554138.0,266957.0,ETTI,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,White-Breasted Nuthatch,Sitta Carolinensis,178775.0,90935.0,WBNU,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,5 - 7.5 min,Visualization,0.0,True,Undetermined,Common Grackle,Quiscalus Quiscula,179104.0,94206.0,COGR,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,0.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,EAWP,False,True,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Warbling Vireo,Vireo Gilvus,179023.0,93589.0,WAVI,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,BGGN,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,0.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,MODO,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,Unidentified Chickadee,Poecile,553526.0,263793.0,UNCH,False,False,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0163,Grassland,2018,2018-06-25,08:20:00,08:30:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,22.7000007629395,83.1999969482422,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,0.0,False,Undetermined,Yellow-Billed Cuckoo,Coccyzus Americanus,177831.0,89102.0,YBCU,False,False,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,0.0,False,Male,Red-Eyed Vireo,Vireo Olivaceus,179021.0,93587.0,REVI,False,False,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Scarlet Tanager,Piranga Olivacea,179883.0,88071.0,SCTA,False,True,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Eastern Wood-Pewee,Contopus Virens,178359.0,85846.0,EAWP,False,True,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,MODO,False,False,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Acadian Flycatcher,Empidonax Virescens,178339.0,85824.0,ACFL,False,True,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,0-2.5 min,Visualization,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,5 - 7.5 min,Calling,0.0,False,Undetermined,Blue-Gray Gnatcatcher,Polioptila Caerulea,179853.0,88038.0,BGGN,False,False,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,0.0,False,Undetermined,Downy Woodpecker,Picoides Pubescens,178259.0,84936.0,DOWO,False,True,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,0.0,False,Male,Blue Grosbeak,Guiraca Caerulea,179145.0,94251.0,BLGR,False,True,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,7.5 - 10 min,Calling,0.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0171,Grassland,2018,2018-06-25,07:59:00,08:09:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,0.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,MODO,False,False,21.7999992370605,84.3000030517578,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,0.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,EATO,False,True,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,Red-Bellied Woodpecker,Melanerpes Carolinus,178195.0,84865.0,RBWO,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,0-2.5 min,Calling,0.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Mourning Dove,Zenaida Macroura,177125.0,82737.0,MODO,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Carolina Wren,Thryothorus Ludovicianus,178581.0,88350.0,CARW,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,0.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,2.5 - 5 min,Visualization,0.0,False,Undetermined,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,5 - 7.5 min,Visualization,0.0,False,Female,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Field Sparrow,Spizella Pusilla,179443.0,84790.0,FISP,False,True,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,7.5 - 10 min,Visualization,0.0,False,Undetermined,Eastern Kingbird,Tyrannus Tyrannus,178279.0,85757.0,EAKI,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0156,Grassland,2018,2018-06-25,08:39:00,08:49:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,0.0,False,Undetermined,Orchard Oriole,Icterus Spurius,179064.0,93634.0,OROR,False,False,22.5,63.7999992370605,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0155,Grassland,2018,2018-06-25,08:55:00,09:05:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,0.0,False,Male,Brown-Headed Cowbird,Molothrus Ater,179112.0,94215.0,BHCO,False,False,22.7000007629395,63.7000007629395,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0155,Grassland,2018,2018-06-25,08:55:00,09:05:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,0.0,False,Male,Chipping Sparrow,Spizella Passerina,179435.0,84781.0,CHSP,False,False,22.7000007629395,63.7000007629395,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0155,Grassland,2018,2018-06-25,08:55:00,09:05:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,22.7000007629395,63.7000007629395,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0155,Grassland,2018,2018-06-25,08:55:00,09:05:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Grasshopper Sparrow,Ammodramus Savannarum,179333.0,83867.0,GRSP,False,False,22.7000007629395,63.7000007629395,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0155,Grassland,2018,2018-06-25,08:55:00,09:05:00,Elizabeth Oswald,2,5 - 7.5 min,Singing,0.0,False,Male,Indigo Bunting,Passerina Cyanea,179150.0,94257.0,INBU,False,True,22.7000007629395,63.7000007629395,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0155,Grassland,2018,2018-06-25,08:55:00,09:05:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Male,Eastern Towhee,Pipilo Erythrophthalmus,179276.0,83803.0,EATO,False,True,22.7000007629395,63.7000007629395,Clear or Few Clouds,"Gentle breeze (8-12 mph), leaves in motion",No effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0150,Grassland,2018,2018-06-25,09:26:00,09:36:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,23.5,59.2999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,False
ANTI,Unknown,,ANTI-0150,Grassland,2018,2018-06-25,09:26:00,09:36:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,0.0,False,Undetermined,American Goldfinch,Carduelis Tristis,179236.0,95286.0,AMGO,False,False,23.5,59.2999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0150,Grassland,2018,2018-06-25,09:26:00,09:36:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,0.0,False,Undetermined,Northern Cardinal,Cardinalis Cardinalis,179124.0,94228.0,NOCA,False,False,23.5,59.2999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,False
ANTI,Unknown,,ANTI-0150,Grassland,2018,2018-06-25,09:26:00,09:36:00,Elizabeth Oswald,2,0-2.5 min,Singing,0.0,False,Undetermined,Gray Catbird,Dumetella Carolinensis,178625.0,89977.0,GRCA,False,False,23.5,59.2999992370605,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,False
